post_url,post_author,post_id,burst_timestamp,commenters_in_burst,burst_window_minutes,commenter_slugs
https://www.linkedin.com/posts/alliestories8_we-think-we-can-see-situations-clearly-activity-7434953372002168832-VeDX,alliestories8,7434953372002168832,2026-03-04T13:30:43,12,58.7,akshaymahajan1;alliestories8;bridgett-strickler;bryceplatt;ionaholloway;karen-stone-performancehabits;lingabson;mariaee;michaela-daly-fcca;michellemaldonado;sanjivberi;sineadmodonovan
https://www.linkedin.com/posts/lingabson_if-i-work-hard-and-keep-my-head-down-my-activity-7434590910644060160-6nfc,lingabson,7434590910644060160,2026-03-03T13:35:47,12,54.1,alliestories8;dartarieks;diannewblack;hasansajid;ionaholloway;lynnetlevy;marcellabremer;mariaee;renemadden;rupalyadav999;sara-a-riedel;steveabramson
https://www.linkedin.com/posts/victortrieu_9-icons-who-almost-gave-up-on-themselves-activity-7442167093925568512-q4sL,victortrieu,7442167093925568512,2026-03-24T12:21:50,12,51.8,ben-gusberg;hasansajid;ionaholloway;karen-stone-performancehabits;karirusso;mariasabio;minudatta;mitapatel1;sanjivberi;sliwowskik;steveabramson;steveob
https://www.linkedin.com/posts/victortrieu_the-dimmer-switch-how-to-escape-the-rat-activity-7438546999836266496-HhWQ,victortrieu,7438546999836266496,2026-03-14T11:33:24,12,57.3,diannewblack;donnetta-kay;dr-mrinalini-garv;drbatliwala;ionaholloway;jessicaesamuels;maryam-jan-akbari;minudatta;mitapatel1;sanjivberi;sara-a-riedel;steveabramson
https://www.linkedin.com/posts/victortrieu_same-life-same-24-hours-different-choices-activity-7437456080953315328-c43U,victortrieu,7437456080953315328,2026-03-11T11:34:41,12,47.1,alliestories8;diannewblack;dr-mrinalini-garv;embracefulfillment;ionaholloway;karen-stone-performancehabits;mariasabio;posts;sara-a-riedel;shah0728;sliwowskik;steveob
https://www.linkedin.com/posts/victortrieu_9-lessons-for-the-high-performing-woman-activity-7436383985221562368-1e1n,victortrieu,7436383985221562368,2026-03-08T12:24:20,12,53.5,captshawnsequeira;diannewblack;donnetta-kay;embracefulfillment;ionaholloway;jessicaesamuels;mariasabio;minudatta;posts;sanjivberi;sara-a-riedel;steveob
https://www.linkedin.com/posts/victortrieu_8-brutal-truths-i-wish-i-knew-before-redundancy-activity-7434934424099688450-9_ii,victortrieu,7434934424099688450,2026-03-04T12:45:36,12,58.4,dartarieks;donnetta-kay;jorgecalzada;marcellabremer;maryam-jan-akbari;minudatta;mohammed-kasujee;nandiitaa;rupalyadav999;sara-a-riedel;sliwowskik;steveob
https://www.linkedin.com/posts/melisabuie_dont-ever-let-her-on-stage-again-that-activity-7439641813088473089-P4RJ,melisabuie,7439641813088473089,2026-03-17T12:55:13,12,51.7,dartarieks;dianekucala;diannewblack;ebonybeckwith;jorgecalzada;karen-stone-performancehabits;mariasabio;michaela-daly-fcca;mohammed-kasujee;nandiitaa;rashmirbalasubramaniam;steveabramson
https://www.linkedin.com/posts/sanjivberi_the-simplest-habit-changed-everything-and-activity-7440362720446681088-Apvy,sanjivberi,7440362720446681088,2026-03-19T12:04:32,12,60.0,ashleymunday0;dartarieks;jessicaesamuels;marcellabremer;mariasabio;minudatta;mitapatel1;posts;sanjivberi;sineadmodonovan;sliwowskik;thejenstanford
https://www.linkedin.com/posts/sanjivberi_ive-seen-60-year-olds-who-feel-younger-than-activity-7437463602346893313-RVry,sanjivberi,7437463602346893313,2026-03-11T12:12:58,12,49.9,ayyycamacho;dartarieks;embracefulfillment;jarrodsouza;jeremiah-teo-charisma-business-coach;jessicaesamuels;kristaps-kazaks;marcellabremer;mitapatel1;rahul-g-iyer;sanjivberi;thejenstanford
https://www.linkedin.com/posts/sanjivberi_the-people-around-you-shape-you-more-than-activity-7436385896641261568-XU2p,sanjivberi,7436385896641261568,2026-03-08T12:48:26,12,55.3,ashleymunday0;captshawnsequeira;chanlh;dartarieks;donnetta-kay;embracefulfillment;jessicaesamuels;mariasabio;posts;rahul-g-iyer;sanjivberi;thejenstanford
https://www.linkedin.com/posts/sanjivberi_some-people-are-kind-when-its-useful-when-activity-7430955707983638528-oJFk,sanjivberi,7430955707983638528,2026-02-21T13:03:46,12,46.1,alliestories8;ashleymunday0;donnetta-kay;gudiyarao;jorgecalzada;karyoberbrunner;kristaps-kazaks;mahaalaoui;mariaee;mitapatel1;posts;sanjivberi
https://www.linkedin.com/posts/ashleymunday0_if-you-speak-first-as-the-leader-you-collapse-activity-7434583439221088257-HY4s,ashleymunday0,7434583439221088257,2026-03-03T13:06:57,12,57.0,dartarieks;karen-stone-performancehabits;lingabson;mariaee;minudatta;mitapatel1;mohammed-kasujee;natty;posts;sara-a-riedel;sineadmodonovan;steveabramson
https://www.linkedin.com/posts/renemadden_client-service-isnt-the-problem-your-culture-activity-7437833531831152640-jIWn,renemadden,7437833531831152640,2026-03-12T12:27:28,12,59.5,bridgett-strickler;diannewblack;hasansajid;jonathanmaddock;jorgecalzada;lingabson;marcellabremer;michaela-daly-fcca;michellemaldonado;petrawuest;renemadden;sara-a-riedel
https://www.linkedin.com/posts/mitapatel1_invest-2-hours-once-reclaim-them-every-week-activity-7432402807216869376-6AYj,mitapatel1,7432402807216869376,2026-02-25T12:50:02,12,57.0,akshaymahajan1;alex-de-jong;alliestories8;dartarieks;diannewblack;hasansajid;lingabson;marcellabremer;raahul-seshadri;renemadden;rupalyadav999;sara-a-riedel
https://www.linkedin.com/posts/nandiitaa_decisions-build-companies-activity-7441838726143684609-X8qG,nandiitaa,7441838726143684609,2026-03-23T13:39:39,11,58.8,alliestories8;diannewblack;karen-stone-performancehabits;lingabson;mariasabio;maryam-jan-akbari;melisabuie;michellemaldonado;mohammed-kasujee;nandiitaa;tiffanymasson
https://www.linkedin.com/posts/maryam-jan-akbari_women-do-not-fear-ambition-they-fear-activity-7442541124830801920-xp16,maryam-jan-akbari,7442541124830801920,2026-03-25T12:05:53,11,55.7,alliestories8;captshawnsequeira;diannewblack;drbatliwala;lingabson;maryam-jan-akbari;melisabuie;posts;renemadden;sara-a-riedel;sliwowskik
https://www.linkedin.com/posts/sara-a-riedel_most-candidates-think-the-interview-is-everything-activity-7439290629559427072-Nr4L,sara-a-riedel,7439290629559427072,2026-03-16T12:52:07,11,57.8,dartarieks;diannewblack;karen-stone-performancehabits;marcellabremer;mariasabio;melisabuie;mennosiebinga;michellemaldonado;renemadden;sineadmodonovan;steveabramson
https://www.linkedin.com/posts/sara-a-riedel_kindness-isnt-about-being-soft-its-about-activity-7438928240519499776-NX_S,sara-a-riedel,7438928240519499776,2026-03-15T13:00:04,11,57.9,diannewblack;hasansajid;jonathanmaddock;karen-stone-performancehabits;lingabson;melisabuie;michellemaldonado;petrawuest;renemadden;steveabramson;tiffanymasson
https://www.linkedin.com/posts/nandiitaa_%F0%9D%97%A0%F0%9D%97%BC%F0%9D%98%80%F0%9D%98%81-%F0%9D%97%9B%F0%9D%98%86%F0%9D%97%AF%F0%9D%97%BF%F0%9D%97%B6%F0%9D%97%B1-%F0%9D%97%A3%F0%9D%97%BC%F0%9D%97%B9%F0%9D%97%B6%F0%9D%97%B0%F0%9D%97%B6%F0%9D%97%B2%F0%9D%98%80-%F0%9D%97%99-activity-7435678138203799552-wqLN,nandiitaa,7435678138203799552,2026-03-06T13:36:04,11,56.8,alliestories8;bryceplatt;diannewblack;ionaholloway;karen-stone-performancehabits;lingabson;mariasabio;mohammed-kasujee;nandiitaa;raahul-seshadri;sara-a-riedel
https://www.linkedin.com/posts/sara-a-riedel_a-toxic-workplace-doesnt-always-mean-toxic-activity-7437841088612106241-B1xh,sara-a-riedel,7437841088612106241,2026-03-12T13:10:04,11,55.7,alliestories8;ashleymunday0;chrismurphyhq;diannewblack;jorgecalzada;karen-stone-performancehabits;michellemaldonado;petrawuest;renemadden;sharongreene-strategic-foresights;steveabramson
https://www.linkedin.com/posts/sara-a-riedel_3-years-of-leadership-training-but-it-didnt-activity-7437116322079109120-JkUd,sara-a-riedel,7437116322079109120,2026-03-10T13:13:04,11,58.6,ben-gusberg;chrismurphyhq;diannewblack;ebonybeckwith;karen-stone-performancehabits;mariasabio;michellemaldonado;nandiitaa;priscila-pree-silva;renemadden;tiffanymasson
https://www.linkedin.com/posts/maryam-jan-akbari_great-leaders-dont-just-manage-performance-activity-7437837383124889601-Q1Ce,maryam-jan-akbari,7437837383124889601,2026-03-12T12:31:58,11,49.6,alliestories8;ben-gusberg;bridgett-strickler;diannewblack;drbatliwala;jorgecalzada;marcellabremer;mariasabio;renemadden;sara-a-riedel;sliwowskik
https://www.linkedin.com/posts/sara-a-riedel_i-was-saddened-to-hear-legendary-notre-dame-activity-7435681866571145218-7zGp,sara-a-riedel,7435681866571145218,2026-03-06T13:47:23,11,54.1,alliestories8;ashleymunday0;chrismurphyhq;geezulkifli;hasansajid;jorgecalzada;mariasabio;michellemaldonado;rashmirbalasubramaniam;renemadden;tiffanymasson
https://www.linkedin.com/posts/sara-a-riedel_communication-in-life-sciences-is-layered-activity-7434594715955638272-4qRT,sara-a-riedel,7434594715955638272,2026-03-03T13:46:07,11,52.4,bryceplatt;hasansajid;jeremiah-teo-charisma-business-coach;jessicaesamuels;jorgecalzada;karen-stone-performancehabits;lingabson;marcellabremer;michellemaldonado;nandiitaa;paulemslie
https://www.linkedin.com/posts/jorgecalzada_dirig%C3%AD-a-m%C3%A1s-de-1500-personas-en-una-d%C3%A9cada-activity-7434606225583054848-_zOz,jorgecalzada,7434606225583054848,2026-03-03T14:33:10,11,55.2,alliestories8;barryflanagan;bryceplatt;dartarieks;dianekucala;diannewblack;iman-ayesha-1b01b9321;michellemaldonado;nandiitaa;posts;renemadden
https://www.linkedin.com/posts/maryam-jan-akbari_work-like-a-lion-activity-7433126473852641280-e_oD,maryam-jan-akbari,7433126473852641280,2026-02-27T12:37:15,11,59.8,ashleymunday0;bridgett-strickler;drbatliwala;kristaps-kazaks;mariaee;mariasabio;mohammed-kasujee;nandiitaa;renemadden;sara-a-riedel;sliwowskik
https://www.linkedin.com/posts/maryam-jan-akbari_waiting-is-not-passive-its-leadership-activity-7432763927463223296-hgsj,maryam-jan-akbari,7432763927463223296,2026-02-26T12:34:13,11,48.8,bridgett-strickler;diannewblack;drbatliwala;embracefulfillment;jessicaesamuels;kristaps-kazaks;marcellabremer;mariasabio;petrawuest;renemadden;victortrieu
https://www.linkedin.com/posts/lingabson_not-every-decision-you-make-will-be-popular-activity-7443273168552767489-zUAg,lingabson,7443273168552767489,2026-03-27T12:37:13,11,54.9,dartarieks;ionaholloway;lynnetlevy;marcellabremer;melisabuie;mennosiebinga;minudatta;paulemslie;sara-a-riedel;sineadmodonovan;steveabramson
https://www.linkedin.com/posts/lingabson_everyone-loves-the-idea-of-making-it-to-director-activity-7442910813926866944-iFD6,lingabson,7442910813926866944,2026-03-26T12:49:48,11,57.5,ebonybeckwith;karen-stone-performancehabits;marcellabremer;maryam-jan-akbari;minudatta;priscila-pree-silva;rashmirbalasubramaniam;renemadden;sara-a-riedel;sineadmodonovan;steveabramson
https://www.linkedin.com/posts/dartarieks_the-busiest-managers-are-often-the-least-activity-7442903366789132288-uNnI,dartarieks,7442903366789132288,2026-03-26T12:25:48,11,53.3,alliestories8;diannewblack;ebonybeckwith;jorgecalzada;kelleybrakstad;marcellabremer;patrickcattin;petrawuest;sara-a-riedel;sliwowskik;steveabramson
https://www.linkedin.com/posts/alliestories8_want-to-unlock-your-full-potential-it-starts-activity-7442910790451404800-MTpz,alliestories8,7442910790451404800,2026-03-26T12:48:03,11,58.2,alliestories8;dartarieks;jorgecalzada;maryam-jan-akbari;mohammed-kasujee;patrickcattin;priscila-pree-silva;rashmirbalasubramaniam;rupalyadav999;sanjivberi;sineadmodonovan
https://www.linkedin.com/posts/lingabson_most-delegation-breaks-down-before-the-work-activity-7442186020424531969-1Qly,lingabson,7442186020424531969,2026-03-24T13:01:56,11,54.5,alliestories8;doravanourek;ionaholloway;jonathanmaddock;karen-stone-performancehabits;minudatta;nandiitaa;priscila-pree-silva;renemadden;sara-a-riedel;sineadmodonovan
https://www.linkedin.com/posts/alliestories8_independent-thinking-doesnt-just-unlock-activity-7442548405048053762-Am0F,alliestories8,7442548405048053762,2026-03-25T12:32:26,11,56.2,alliestories8;diannewblack;ionaholloway;jorgecalzada;lingabson;michellemaldonado;patrickcattin;sineadmodonovan;sridharkuppa;steveabramson;victortrieu
https://www.linkedin.com/posts/alliestories8_the-biggest-risks-are-rarely-technical-problems-activity-7442185972802531330-XwvW,alliestories8,7442185972802531330,2026-03-24T12:39:21,11,58.6,dartarieks;diannewblack;ionaholloway;jorgecalzada;karen-stone-performancehabits;lingabson;mohammed-kasujee;patrickcattin;rashmirbalasubramaniam;sanjivberi;steveabramson
https://www.linkedin.com/posts/dartarieks_my-client-had-18-hours-of-meetings-a-week-activity-7440728922880851968-C4ez,dartarieks,7440728922880851968,2026-03-20T12:17:57,11,59.9,diannewblack;doravanourek;jorgecalzada;kristaps-kazaks;lingabson;mahaalaoui;mariaee;michaela-daly-fcca;sara-a-riedel;sineadmodonovan;steveabramson
https://www.linkedin.com/posts/lingabson_still-doing-work-you-delegated-activity-7439649574358638594-ipSg,lingabson,7439649574358638594,2026-03-17T13:09:23,11,57.2,hasansajid;karen-stone-performancehabits;mariasabio;minudatta;mohammed-kasujee;nandiitaa;petrawuest;rashmirbalasubramaniam;renemadden;sara-a-riedel;steveabramson
https://www.linkedin.com/posts/alliestories8_alignment-activity-7439649245676158976-1USa,alliestories8,7439649245676158976,2026-03-17T12:47:10,11,59.5,dartarieks;diannewblack;jorgecalzada;michaela-daly-fcca;michellemaldonado;nandiitaa;patrickcattin;rashmirbalasubramaniam;renemadden;sineadmodonovan;steveabramson
https://www.linkedin.com/posts/alliestories8_a-promotion-doesnt-make-you-a-leader-neither-activity-7439286867130449922-diXU,alliestories8,7439286867130449922,2026-03-16T12:32:21,11,59.0,dartarieks;diannewblack;marcellabremer;mariaee;maryam-jan-akbari;melisabuie;michaela-daly-fcca;mohammed-kasujee;sanjivberi;steveabramson;thejenstanford
https://www.linkedin.com/posts/alliestories8_we-think-we-understand-what-gratitude-is-activity-7437837330389815296-5-60,alliestories8,7437837330389815296,2026-03-12T12:50:30,11,56.9,bridgett-strickler;captshawnsequeira;diannewblack;ebonybeckwith;jorgecalzada;marcellabremer;michaela-daly-fcca;mohammed-kasujee;rashmirbalasubramaniam;sanjivberi;steveabramson
https://www.linkedin.com/posts/alliestories8_youve-heard-of-the-golden-rule-but-have-activity-7437475434952351745-ENWA,alliestories8,7437475434952351745,2026-03-11T12:59:18,11,55.7,captshawnsequeira;dartarieks;diannewblack;karen-stone-performancehabits;lingabson;marcellabremer;michaela-daly-fcca;michellemaldonado;mohammed-kasujee;priscila-pree-silva;sanjivberi
https://www.linkedin.com/posts/alliestories8_most-problems-arent-actually-hard-they-activity-7437112560648261632-yRvC,alliestories8,7437112560648261632,2026-03-10T12:30:30,11,53.7,alliestories8;diannewblack;ionaholloway;karen-stone-performancehabits;lingabson;michellemaldonado;mitapatel1;mohammed-kasujee;rahul-g-iyer;sineadmodonovan;steveabramson
https://www.linkedin.com/posts/dartarieks_managers-are-in-this-strange-cycle-email-activity-7436031481744973824-Ezau,dartarieks,7436031481744973824,2026-03-07T12:57:38,11,53.7,diannewblack;dr-mrinalini-garv;jeremiah-teo-charisma-business-coach;mariaee;michaela-daly-fcca;mitapatel1;petrawuest;rupalyadav999;sara-a-riedel;sharongreene-strategic-foresights;sineadmodonovan
https://www.linkedin.com/posts/lingabson_what-you-need-is-not-another-framework-or-activity-7435315772576387072-xRXE,lingabson,7435315772576387072,2026-03-05T13:32:27,11,53.0,alliestories8;ashleymunday0;hasansajid;ionaholloway;karen-stone-performancehabits;lingabson;lynnetlevy;marcellabremer;mohammed-kasujee;renemadden;sara-a-riedel
https://www.linkedin.com/posts/alliestories8_confidence-in-your-blind-spots-beats-confidence-activity-7432416596263972865-jq4e,alliestories8,7432416596263972865,2026-02-25T13:34:25,11,52.0,bryceplatt;dartarieks;ionaholloway;jeremiah-teo-charisma-business-coach;jorgecalzada;mariaee;michellemaldonado;mohammed-kasujee;renemadden;sanjivberi;steveabramson
https://www.linkedin.com/posts/alliestories8_one-decision-does-not-define-us-mistakes-activity-7432054206829604864-pZ7s,alliestories8,7432054206829604864,2026-02-24T13:32:48,11,58.6,bridgett-strickler;bryceplatt;ionaholloway;jorgecalzada;lingabson;michellemaldonado;mitapatel1;nandiitaa;priscila-pree-silva;sanjivberi;steveabramson
https://www.linkedin.com/posts/michaela-daly-fcca_a-good-manager-is-one-of-the-most-underrated-activity-7439294523165515776-Vj47,michaela-daly-fcca,7439294523165515776,2026-03-16T13:17:55,11,59.5,alex-de-jong;alliestories8;ionaholloway;karen-stone-performancehabits;karirusso;melisabuie;mennosiebinga;minudatta;mohammed-kasujee;petrawuest;sineadmodonovan
https://www.linkedin.com/posts/sineadmodonovan_the-best-leaders-i-know-read-rooms-the-activity-7440019534788345857-bEv5,sineadmodonovan,7440019534788345857,2026-03-18T13:06:03,11,59.5,alliestories8;dartarieks;ionaholloway;kelleybrakstad;kristaps-kazaks;lingabson;mennosiebinga;patrickcattin;paula-beattie-7a89795;renemadden;thejenstanford
https://www.linkedin.com/posts/victortrieu_the-doorman-fallacy-how-i-got-166881-impression-activity-7439630409807736832-Suqh,victortrieu,7439630409807736832,2026-03-17T12:39:14,11,54.7,cyrus-tong-952a0950;dartarieks;donnetta-kay;hasansajid;jorgecalzada;karen-stone-performancehabits;mohammed-kasujee;nandiitaa;sliwowskik;steveabramson;tiffanymasson
https://www.linkedin.com/posts/victortrieu_one-day-the-chase-ends-thats-when-you-feel-activity-7436731263681650689-vM_D,victortrieu,7436731263681650689,2026-03-09T11:17:56,11,55.5,diannewblack;donnetta-kay;embracefulfillment;jessicaesamuels;lingabson;mariasabio;minudatta;posts;sanjivberi;sara-a-riedel;tiffanymasson
https://www.linkedin.com/posts/victortrieu_imposter-syndrome-starts-as-self-talk-then-activity-7435659196278358016-va83,victortrieu,7435659196278358016,2026-03-06T12:15:50,11,56.5,diannewblack;donnetta-kay;hasansajid;karen-stone-performancehabits;mariasabio;minudatta;mitapatel1;raahul-seshadri;sanjivberi;shreyavohora;sliwowskik
https://www.linkedin.com/posts/barryflanagan_your-mid-market-pipeline-will-break-if-leadership-activity-7442910978482302976-nE7W,barryflanagan,7442910978482302976,2026-03-26T13:14:45,11,47.6,ben-gusberg;chrismurphyhq;jeremiah-teo-charisma-business-coach;lingabson;minudatta;mohammed-kasujee;nandiitaa;priscila-pree-silva;renemadden;sara-a-riedel;tiffanymasson
https://www.linkedin.com/posts/melisabuie_you-just-trained-your-team-to-never-move-activity-7442540839605567488-x907,melisabuie,7442540839605567488,2026-03-25T12:29:17,11,49.8,alliestories8;diannewblack;jorgecalzada;kelleybrakstad;lingabson;mariasabio;michellemaldonado;sara-a-riedel;sineadmodonovan;steveabramson;swatibrandstrategist
https://www.linkedin.com/posts/barryflanagan_deals-sometimes-move-after-weeks-of-silence-activity-7437474959741923328-S31H,barryflanagan,7437474959741923328,2026-03-11T13:01:44,11,59.1,ben-gusberg;chrismurphyhq;dartarieks;golovin;lingabson;michellemaldonado;mohammed-kasujee;nandiitaa;priscila-pree-silva;sara-a-riedel;tiffanymasson
https://www.linkedin.com/posts/melisabuie_a-100b-company-was-built-on-blurry-photos-activity-7439279305995706369-1mu_,melisabuie,7439279305995706369,2026-03-16T12:13:05,11,50.0,alliestories8;diannewblack;karen-stone-performancehabits;marcellabremer;mariaee;mariasabio;maryam-jan-akbari;natty;sara-a-riedel;sineadmodonovan;steveabramson
